,EquipmentName,Plant,Line,Tool,Device,Timestamp,MaxValue,MinValue,67
116,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2022-01-02 14:00:00,121.12700653076172,158.42144775390625,
117,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2022-01-02 15:00:00,121.3854522705078,157.18927001953125,
118,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2022-01-02 16:00:00,121.2998275756836,158.69876098632812,
119,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2022-01-02 17:00:00,121.5798110961914,158.1434783935547,
120,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2022-01-02 06:00:00,71.52904510498047,83.91181945800781,
121,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2022-01-02 07:00:00,66.94821166992188,84.052978515625,
122,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2022-01-02 08:00:00,66.96566772460938,84.08578109741211,
123,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2022-01-02 09:00:00,69.87489318847656,85.26533508300781,
124,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2022-01-02 10:00:00,69.53714752197266,84.46347045898438,
125,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2022-01-02 11:00:00,68.42990493774414,84.25790023803711,
126,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2022-01-02 12:00:00,69.0374984741211,83.97447204589844,
127,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2022-01-02 13:00:00,70.62674331665039,84.66282272338867,
128,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2022-01-02 14:00:00,67.1661148071289,84.83386993408203,
129,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2022-01-02 15:00:00,69.31635284423828,84.24246215820312,
130,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2022-01-02 16:00:00,71.16960906982422,84.4908561706543,
131,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2022-01-02 17:00:00,69.00418853759766,86.3705825805664,
132,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2022-01-02 06:00:00,58.51351547241211,58.64455795288086,
133,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2022-01-02 07:00:00,58.40062713623047,58.50228500366211,
134,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2022-01-02 08:00:00,58.59649085998535,58.669485092163086,
135,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2022-01-02 09:00:00,58.58408737182617,58.67179870605469,
136,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2022-01-02 10:00:00,58.75434112548828,58.7851448059082,
137,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2022-01-02 11:00:00,58.75619316101074,58.67377281188965,
138,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2022-01-02 12:00:00,58.721954345703125,58.84222984313965,
139,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2022-01-02 13:00:00,58.7591609954834,58.73908042907715,
140,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2022-01-02 14:00:00,58.69571304321289,58.454219818115234,
141,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2022-01-02 15:00:00,58.92305374145508,58.8199577331543,
142,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2022-01-02 16:00:00,58.68230819702149,58.52460479736328,
143,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2022-01-02 17:00:00,58.67963409423828,58.35297203063965,
144,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2022-01-02 06:00:00,62.83699607849121,66.29536819458008,
145,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2022-01-02 07:00:00,63.27571868896485,66.23126983642578,
146,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2022-01-02 08:00:00,63.0061149597168,66.18453216552734,
147,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2022-01-02 09:00:00,62.83584976196289,66.48603057861328,
148,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2022-01-02 10:00:00,63.181283950805664,66.52542877197266,
