,EquipmentName,Plant,Line,Tool,Device,Timestamp,MaxValue,MinValue,67
97,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2021-12-23 18:00:00,134.88131713867188,139.19265747070312,
98,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2021-12-23 19:00:00,134.1411895751953,138.04042053222656,
99,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2021-12-23 20:00:00,134.42286682128906,137.41696166992188,
100,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2021-12-23 21:00:00,134.81582641601562,137.8363494873047,
101,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2021-12-23 22:00:00,134.68011474609375,138.2220458984375,
102,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2021-12-23 23:00:00,134.76710510253906,138.83993530273438,
103,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2021-12-24 00:00:00,134.91421508789062,139.20973205566406,
104,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2021-12-24 01:00:00,134.06752014160156,138.34275817871094,
105,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2021-12-24 02:00:00,134.4425277709961,138.23643493652344,
106,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2021-12-24 03:00:00,134.42100524902344,137.59327697753906,
107,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2021-12-24 04:00:00,134.7504425048828,139.29429626464844,
108,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY BOT X,2021-12-24 05:00:00,135.05191040039062,138.3023223876953,
109,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2021-12-23 18:00:00,128.19961547851562,180.22381591796875,
110,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2021-12-23 19:00:00,127.8247299194336,182.74927520751953,
111,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2021-12-23 20:00:00,126.95293426513672,182.38116455078125,
112,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2021-12-23 21:00:00,128.21055603027344,183.45647430419922,
113,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2021-12-23 22:00:00,128.08855438232422,181.2156219482422,
114,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2021-12-23 23:00:00,127.2274398803711,180.37472534179688,
115,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2021-12-24 00:00:00,128.54638671875,181.73728942871094,
116,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2021-12-24 01:00:00,127.26931762695312,180.09791564941406,
117,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2021-12-24 02:00:00,128.37796783447266,182.4690704345703,
118,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2021-12-24 03:00:00,127.72854614257812,183.4974822998047,
119,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2021-12-24 04:00:00,127.96976470947266,181.13514709472656,
120,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP X,2021-12-24 05:00:00,127.82588195800781,182.70570373535156,
121,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2021-12-23 18:00:00,65.77066040039062,84.1966781616211,
122,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2021-12-23 19:00:00,70.80146408081055,82.53458404541016,
123,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2021-12-23 20:00:00,74.83158111572266,85.26348114013672,
124,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2021-12-23 21:00:00,74.31338500976562,84.61028671264648,
125,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2021-12-23 22:00:00,75.48984146118164,84.96403121948242,
126,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2021-12-23 23:00:00,71.47858428955078,84.89830780029297,
127,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2021-12-24 00:00:00,72.4045639038086,85.77748107910156,
128,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2021-12-24 01:00:00,74.17013549804688,84.53034973144531,
129,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2021-12-24 02:00:00,71.14198684692383,83.88892364501953,
130,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2021-12-24 03:00:00,74.71949768066406,85.39141082763672,
131,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2021-12-24 04:00:00,77.43903350830078,84.54147338867188,
132,DMT11B-SIM_HIPOT,DMT1,1B,SIM_HIPOT,GANTRY TOP Z,2021-12-24 05:00:00,65.524169921875,84.41838073730469,
133,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-23 18:00:00,59.157968521118164,60.34950828552246,
134,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-23 19:00:00,59.68226623535156,60.05442237854004,
135,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-23 20:00:00,59.531625747680664,60.1767635345459,
136,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-23 21:00:00,59.769561767578125,59.91926193237305,
137,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-23 22:00:00,59.180484771728516,59.810428619384766,
138,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-23 23:00:00,59.654701232910156,59.93495559692383,
139,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-24 00:00:00,59.40570831298828,60.14501762390137,
140,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-24 01:00:00,59.225948333740234,59.85800552368164,
141,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-24 02:00:00,59.61521530151367,59.63825988769531,
142,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-24 03:00:00,59.55162048339844,59.792198181152344,
143,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-24 04:00:00,59.39878845214844,59.95265007019043,
144,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BOT X,2021-12-24 05:00:00,59.41276931762695,60.051536560058594,
145,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2021-12-23 18:00:00,62.99599075317383,65.51560974121094,
146,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2021-12-23 19:00:00,63.04638862609863,65.28197860717773,
147,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2021-12-23 20:00:00,62.893951416015625,65.28985977172852,
148,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2021-12-23 21:00:00,62.76482963562012,65.1229362487793,
149,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2021-12-23 22:00:00,62.75080871582031,65.04554748535156,
150,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2021-12-23 23:00:00,62.93803024291992,65.50099182128906,
151,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2021-12-24 00:00:00,63.03654479980469,65.50520324707031,
152,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2021-12-24 01:00:00,63.023664474487305,65.31510543823242,
153,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2021-12-24 02:00:00,62.126380920410156,64.8740005493164,
154,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2021-12-24 03:00:00,62.9142951965332,65.29865646362305,
155,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2021-12-24 04:00:00,63.14476776123047,65.3480453491211,
156,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2021-12-24 05:00:00,63.24557113647461,65.5700912475586,
157,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2021-12-23 18:00:00,74.91748046875,61.10821723937988,
158,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2021-12-23 19:00:00,74.97169876098633,61.174583435058594,
159,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2021-12-23 20:00:00,75.15645599365234,60.96695899963379,
160,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2021-12-23 21:00:00,75.03399658203125,61.122751235961914,
161,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2021-12-23 22:00:00,74.97525787353516,61.07183074951172,
162,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2021-12-23 23:00:00,74.75847625732422,61.38685989379883,
163,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2021-12-24 00:00:00,75.0566635131836,61.153411865234375,
164,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2021-12-24 01:00:00,74.95340728759766,61.238359451293945,
165,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2021-12-24 02:00:00,52.440185546875,75.27957916259766,
166,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2021-12-24 03:00:00,74.98983764648438,61.38447952270508,
167,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2021-12-24 04:00:00,74.79242706298828,61.34396743774414,
168,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2021-12-24 05:00:00,74.67958068847656,61.202484130859375,
169,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY TOP X,2021-12-23 18:00:00,34.804243087768555,37.63880729675293,
